timestamp,heap_used_mb,rss_mb,fd_count,active_handles,active_requests,history_length,snapshot_count,harvest_count,event_loop_lag_ms,uptime_seconds,history_file_size_mb,audit_file_size_mb,ping_p99_ms,snapshot_latency_p99_ms
2026-06-24T14:48:10.163Z,0,0,0,0,0,2721,1291,430,0,22921,1.32,0.00,1.30,0.93
2026-06-24T14:49:10.168Z,0,0,0,0,0,2721,1291,430,0,22981,1.32,0.00,0.96,0.89
2026-06-24T14:50:10.171Z,0,0,0,0,0,2721,1291,430,0,23041,1.32,0.00,0.96,0.95
2026-06-24T14:51:10.172Z,0,0,0,0,0,2721,1291,430,0,23101,1.32,0.00,0.93,0.96
2026-06-24T14:52:10.178Z,0,0,0,0,0,2721,1291,430,0,23161,1.32,0.00,1.23,0.87
2026-06-24T14:53:10.181Z,0,0,0,0,0,2721,1291,430,0,23221,1.32,0.00,1.20,0.89
2026-06-24T14:54:10.185Z,0,0,0,0,0,2721,1291,430,0,23281,1.32,0.00,0.97,0.99
2026-06-24T14:55:10.185Z,0,0,0,0,0,2721,1291,430,0,23341,1.32,0.00,1.03,0.99
2026-06-24T14:56:10.186Z,0,0,0,0,0,2721,1291,430,0,23401,1.32,0.00,1.00,0.80
2026-06-24T14:57:10.189Z,0,0,0,0,0,2721,1291,430,0,23461,1.32,0.00,0.95,1.46
2026-06-24T14:58:10.192Z,0,0,0,0,0,2721,1291,430,0,23521,1.32,0.00,0.90,0.56
2026-06-24T14:59:10.195Z,0,0,0,0,0,2721,1291,430,0,23581,1.32,0.00,1.27,1.02
2026-06-24T15:00:10.196Z,0,0,0,0,0,2721,1291,430,0,23641,1.32,0.00,0.96,0.98
2026-06-24T15:01:10.197Z,0,0,0,0,0,2721,1291,430,0,23701,1.32,0.00,0.94,0.91
2026-06-24T15:02:10.200Z,0,0,0,0,0,2721,1291,430,0,23761,1.32,0.00,0.96,0.60
2026-06-24T15:03:10.204Z,0,0,0,0,0,2721,1291,430,0,23821,1.32,0.00,0.97,0.92
2026-06-24T15:04:10.207Z,0,0,0,0,0,2721,1291,430,0,23881,1.32,0.00,1.06,1.02
2026-06-24T15:05:10.207Z,0,0,0,0,0,2721,1291,430,0,23941,1.32,0.00,0.82,0.83
2026-06-24T15:06:10.214Z,0,0,0,0,0,2721,1291,430,0,24001,1.32,0.00,0.92,0.91
2026-06-24T15:07:10.216Z,0,0,0,0,0,2721,1291,430,0,24061,1.32,0.00,0.96,0.90
2026-06-24T15:08:10.219Z,0,0,0,0,0,2721,1291,430,0,24121,1.32,0.00,0.94,0.72
2026-06-24T15:09:10.221Z,0,0,0,0,0,2721,1291,430,0,24181,1.32,0.00,0.88,0.86
2026-06-24T15:10:10.222Z,0,0,0,0,0,2721,1291,430,0,24241,1.32,0.00,0.86,0.89
2026-06-24T15:11:10.227Z,0,0,0,0,0,2721,1291,430,0,24301,1.32,0.00,0.88,0.38
2026-06-24T15:12:10.231Z,0,0,0,0,0,2721,1291,430,0,24361,1.32,0.00,0.86,0.85
2026-06-24T15:13:10.235Z,0,0,0,0,0,2721,1291,430,0,24421,1.32,0.00,0.88,0.83
2026-06-24T15:14:10.234Z,0,0,0,0,0,2721,1291,430,0,24481,1.32,0.00,0.85,0.89
2026-06-24T15:15:10.239Z,0,0,0,0,0,2721,1291,430,0,24541,1.32,0.00,0.92,0.98
2026-06-24T15:16:10.243Z,0,0,0,0,0,2721,1291,430,0,24601,1.32,0.00,0.85,0.79
2026-06-24T15:17:10.245Z,0,0,0,0,0,2721,1291,430,0,24661,1.32,0.00,0.82,0.48
2026-06-24T15:18:10.247Z,0,0,0,0,0,2721,1291,430,0,24721,1.32,0.00,0.89,0.85
2026-06-24T15:19:10.247Z,0,0,0,0,0,2721,1291,430,0,24781,1.32,0.00,0.88,0.84
2026-06-24T15:20:10.251Z,0,0,0,0,0,2721,1291,430,0,24841,1.32,0.00,0.81,0.44
2026-06-24T15:21:10.254Z,0,0,0,0,0,2721,1291,430,0,24901,1.32,0.00,0.97,0.80
2026-06-24T15:22:10.258Z,0,0,0,0,0,2721,1291,430,0,24961,1.32,0.00,0.91,0.34
2026-06-24T15:23:10.257Z,0,0,0,0,0,2721,1291,430,0,25021,1.32,0.00,1.00,0.63
2026-06-24T15:24:10.259Z,0,0,0,0,0,2721,1291,430,0,25081,1.32,0.00,0.93,0.86
2026-06-24T15:25:10.263Z,0,0,0,0,0,2721,1291,430,0,25141,1.32,0.00,0.95,0.63
2026-06-24T15:26:10.266Z,0,0,0,0,0,2721,1291,430,0,25201,1.32,0.00,0.90,0.86
2026-06-24T15:27:10.267Z,0,0,0,0,0,2721,1291,430,0,25261,1.32,0.00,1.78,0.88
2026-06-24T15:28:10.268Z,0,0,0,0,0,2721,1291,430,0,25321,1.32,0.00,0.93,0.79
2026-06-24T15:29:10.273Z,0,0,0,0,0,2721,1291,430,0,25381,1.32,0.00,0.91,0.99
2026-06-24T15:30:10.276Z,0,0,0,0,0,2721,1291,430,0,25441,1.32,0.00,0.93,0.81
2026-06-24T15:31:10.279Z,0,0,0,0,0,2721,1291,430,0,25501,1.32,0.00,0.91,0.87
2026-06-24T15:32:10.282Z,0,0,0,0,0,2721,1291,430,0,25561,1.32,0.00,0.93,0.84
2026-06-24T15:33:10.283Z,0,0,0,0,0,2721,1291,430,0,25621,1.32,0.00,0.94,0.86
2026-06-24T15:34:10.287Z,0,0,0,0,0,2721,1291,430,0,25681,1.32,0.00,0.93,0.95
2026-06-24T15:35:10.291Z,0,0,0,0,0,2721,1291,430,0,25741,1.32,0.00,0.92,0.93
2026-06-24T15:36:10.293Z,0,0,0,0,0,2721,1291,430,0,25801,1.32,0.00,0.93,0.85
2026-06-24T15:37:10.296Z,0,0,0,0,0,2721,1291,430,0,25861,1.32,0.00,0.92,1.11
